route_id,Direction_ID,From_ID,Arr_From,To_ID,Arr_To,Car_Num,Line,Trip_No,Dep_From,Dep_To
56,0,17917,34080,5478.0,34158.0,70,56,15,34090,34168.0
56,0,5478,34158,15233.0,34232.0,70,56,15,34168,34242.0
56,0,15233,34232,18358.0,34327.0,70,56,15,34242,34337.0
56,0,18358,34327,5481.0,34410.0,70,56,15,34337,34420.0
56,0,5481,34410,17015.0,34512.0,70,56,15,34420,34522.0
56,0,17015,34512,15846.0,34571.0,70,56,15,34522,34581.0
56,0,15846,34571,5487.0,34630.0,70,56,15,34581,34640.0
56,0,5487,34630,5489.0,34740.0,70,56,15,34640,34750.0
56,0,5489,34740,5490.0,34763.0,70,56,15,34750,34773.0
56,0,5490,34763,5491.0,34796.0,70,56,15,34773,34806.0
56,0,5491,34796,18114.0,34850.0,70,56,15,34806,34860.0
56,0,18114,34850,5494.0,35000.0,70,56,15,34860,35010.0
56,0,5494,35000,5496.0,35040.0,70,56,15,35010,35050.0
56,0,5496,35040,17834.0,35093.0,70,56,15,35050,35103.0
56,0,17834,35093,5500.0,35130.0,70,56,15,35103,35140.0
56,0,5500,35130,5502.0,35190.0,70,56,15,35140,35200.0
56,0,5502,35190,5503.0,35240.0,70,56,15,35200,35250.0
56,0,5503,35240,17771.0,35330.0,70,56,15,35250,35340.0
56,0,17771,35330,5505.0,35386.0,70,56,15,35340,35396.0
56,0,5505,35386,17772.0,35442.0,70,56,15,35396,35452.0
56,0,17772,35442,442.0,35542.0,70,56,15,35452,35552.0
56,0,442,35542,443.0,35610.0,70,56,15,35552,35620.0
56,0,443,35610,445.0,35751.0,70,56,15,35620,35761.0
56,0,445,35751,446.0,35846.0,70,56,15,35761,35856.0
56,0,446,35846,18122.0,35926.0,70,56,15,35856,35936.0
56,0,18122,35926,448.0,36039.0,70,56,15,35936,36049.0
56,0,448,36039,449.0,36082.0,70,56,15,36049,36092.0
56,0,14101,32400,3725.0,32458.0,70,56,16,32410,32468.0
56,0,3725,32458,17175.0,32506.0,70,56,16,32468,32516.0
56,0,17175,32506,5435.0,32540.0,70,56,16,32516,32550.0
56,0,5435,32540,5436.0,32603.0,70,56,16,32550,32613.0
56,0,5436,32603,5437.0,32637.0,70,56,16,32613,32647.0
56,0,5437,32637,5438.0,32685.0,70,56,16,32647,32695.0
56,0,5438,32685,14617.0,32758.0,70,56,16,32695,32768.0
56,0,14617,32758,5440.0,32811.0,70,56,16,32768,32821.0
56,0,5440,32811,15198.0,32879.0,70,56,16,32821,32889.0
56,0,15198,32879,5442.0,32932.0,70,56,16,32889,32942.0
56,0,5442,32932,5443.0,33000.0,70,56,16,32942,33010.0
56,0,5443,33000,5444.0,33043.0,70,56,16,33010,33053.0
56,0,5444,33043,5445.0,33079.0,70,56,16,33053,33089.0
56,0,5445,33079,5446.0,33106.0,70,56,16,33089,33116.0
56,0,5446,33106,5447.0,33122.0,70,56,16,33116,33132.0
56,0,5447,33122,5448.0,33147.0,70,56,16,33132,33157.0
56,0,5448,33147,5450.0,33210.0,70,56,16,33157,33220.0
56,0,5450,33210,5452.0,33311.0,70,56,16,33220,33321.0
56,0,5452,33311,5454.0,33395.0,70,56,16,33321,33405.0
56,0,5454,33395,15213.0,33484.0,70,56,16,33405,33494.0
56,0,15213,33484,18424.0,33572.0,70,56,16,33494,33582.0
56,0,18424,33572,5458.0,33617.0,70,56,16,33582,33627.0
56,0,5458,33617,5459.0,33683.0,70,56,16,33627,33693.0
56,0,5459,33683,5460.0,33741.0,70,56,16,33693,33751.0
56,0,5460,33741,15215.0,33776.0,70,56,16,33751,33786.0
56,0,15215,33776,5462.0,33798.0,70,56,16,33786,33808.0
56,0,5462,33798,5463.0,33842.0,70,56,16,33808,33852.0
56,0,5463,33842,17413.0,33909.0,70,56,16,33852,33919.0
56,0,17413,33909,5465.0,33940.0,70,56,16,33919,33950.0
56,0,5465,33940,5466.0,33971.0,70,56,16,33950,33981.0
56,0,5466,33971,5467.0,34020.0,70,56,16,33981,34030.0
56,0,5467,34020,5468.0,34077.0,70,56,16,34030,34087.0
56,0,5468,34077,15041.0,34209.0,70,56,16,34087,34219.0
56,0,15041,34209,17013.0,34288.0,70,56,16,34219,34298.0
56,0,17013,34288,17014.0,34329.0,70,56,16,34298,34339.0
56,0,17014,34329,5474.0,34374.0,70,56,16,34339,34384.0
56,0,5474,34374,5475.0,34424.0,70,56,16,34384,34434.0
56,0,5475,34424,5476.0,34473.0,70,56,16,34434,34483.0
56,0,5476,34473,17917.0,34560.0,70,56,16,34483,34570.0
56,0,17917,34560,5478.0,34638.0,70,56,16,34570,34648.0
56,0,5478,34638,15233.0,34712.0,70,56,16,34648,34722.0
56,0,15233,34712,18358.0,34807.0,70,56,16,34722,34817.0
56,0,18358,34807,5481.0,34890.0,70,56,16,34817,34900.0
56,0,5481,34890,17015.0,34992.0,70,56,16,34900,35002.0
56,0,17015,34992,15846.0,35051.0,70,56,16,35002,35061.0
56,0,15846,35051,5487.0,35110.0,70,56,16,35061,35120.0
56,0,5487,35110,5489.0,35220.0,70,56,16,35120,35230.0
56,0,5489,35220,5490.0,35243.0,70,56,16,35230,35253.0
56,0,5490,35243,5491.0,35276.0,70,56,16,35253,35286.0
56,0,5491,35276,18114.0,35330.0,70,56,16,35286,35340.0
56,0,18114,35330,5494.0,35480.0,70,56,16,35340,35490.0
56,0,5494,35480,5496.0,35520.0,70,56,16,35490,35530.0
56,0,5496,35520,17834.0,35573.0,70,56,16,35530,35583.0
56,0,17834,35573,5500.0,35610.0,70,56,16,35583,35620.0
56,0,5500,35610,5502.0,35670.0,70,56,16,35620,35680.0
56,0,5502,35670,5503.0,35720.0,70,56,16,35680,35730.0
56,0,5503,35720,17771.0,35810.0,70,56,16,35730,35820.0
56,0,17771,35810,5505.0,35866.0,70,56,16,35820,35876.0
56,0,5505,35866,17772.0,35922.0,70,56,16,35876,35932.0
56,0,17772,35922,442.0,36022.0,70,56,16,35932,36032.0
56,0,442,36022,443.0,36090.0,70,56,16,36032,36100.0
56,0,443,36090,445.0,36231.0,70,56,16,36100,36241.0
56,0,445,36231,446.0,36326.0,70,56,16,36241,36336.0
56,0,446,36326,18122.0,36406.0,70,56,16,36336,36416.0
56,0,18122,36406,448.0,36519.0,70,56,16,36416,36529.0
56,0,448,36519,449.0,36562.0,70,56,16,36529,36572.0
56,0,14101,32880,3725.0,32938.0,70,56,17,32890,32948.0
56,0,3725,32938,17175.0,32986.0,70,56,17,32948,32996.0
56,0,17175,32986,5435.0,33020.0,70,56,17,32996,33030.0
56,0,5435,33020,5436.0,33083.0,70,56,17,33030,33093.0
56,0,5436,33083,5437.0,33117.0,70,56,17,33093,33127.0
56,0,5437,33117,5438.0,33165.0,70,56,17,33127,33175.0
56,0,5438,33165,14617.0,33238.0,70,56,17,33175,33248.0
56,0,14617,33238,5440.0,33291.0,70,56,17,33248,33301.0
56,0,5440,33291,15198.0,33359.0,70,56,17,33301,33369.0
56,0,15198,33359,5442.0,33412.0,70,56,17,33369,33422.0
56,0,5442,33412,5443.0,33480.0,70,56,17,33422,33490.0
56,0,5443,33480,5444.0,33523.0,70,56,17,33490,33533.0
56,0,5444,33523,5445.0,33559.0,70,56,17,33533,33569.0
56,0,5445,33559,5446.0,33586.0,70,56,17,33569,33596.0
56,0,5446,33586,5447.0,33602.0,70,56,17,33596,33612.0
56,0,5447,33602,5448.0,33627.0,70,56,17,33612,33637.0
56,0,5448,33627,5450.0,33690.0,70,56,17,33637,33700.0
56,0,5450,33690,5452.0,33791.0,70,56,17,33700,33801.0
56,0,5452,33791,5454.0,33875.0,70,56,17,33801,33885.0
56,0,5454,33875,15213.0,33964.0,70,56,17,33885,33974.0
56,0,15213,33964,18424.0,34052.0,70,56,17,33974,34062.0
56,0,18424,34052,5458.0,34097.0,70,56,17,34062,34107.0
56,0,5458,34097,5459.0,34163.0,70,56,17,34107,34173.0
56,0,5459,34163,5460.0,34221.0,70,56,17,34173,34231.0
56,0,5460,34221,15215.0,34256.0,70,56,17,34231,34266.0
56,0,15215,34256,5462.0,34278.0,70,56,17,34266,34288.0
56,0,5462,34278,5463.0,34322.0,70,56,17,34288,34332.0
56,0,5463,34322,17413.0,34389.0,70,56,17,34332,34399.0
56,0,17413,34389,5465.0,34420.0,70,56,17,34399,34430.0
56,0,5465,34420,5466.0,34451.0,70,56,17,34430,34461.0
56,0,5466,34451,5467.0,34500.0,70,56,17,34461,34510.0
56,0,5467,34500,5468.0,34557.0,70,56,17,34510,34567.0
56,0,5468,34557,15041.0,34689.0,70,56,17,34567,34699.0
56,0,15041,34689,17013.0,34768.0,70,56,17,34699,34778.0
56,0,17013,34768,17014.0,34809.0,70,56,17,34778,34819.0
56,0,17014,34809,5474.0,34854.0,70,56,17,34819,34864.0
56,0,5474,34854,5475.0,34904.0,70,56,17,34864,34914.0
56,0,5475,34904,5476.0,34953.0,70,56,17,34914,34963.0
56,0,5476,34953,17917.0,35040.0,70,56,17,34963,35050.0
56,0,17917,35040,5478.0,35118.0,70,56,17,35050,35128.0
56,0,5478,35118,15233.0,35192.0,70,56,17,35128,35202.0
56,0,15233,35192,18358.0,35287.0,70,56,17,35202,35297.0
56,0,18358,35287,5481.0,35370.0,70,56,17,35297,35380.0
56,0,5481,35370,17015.0,35472.0,70,56,17,35380,35482.0
56,0,17015,35472,15846.0,35531.0,70,56,17,35482,35541.0
56,0,15846,35531,5487.0,35590.0,70,56,17,35541,35600.0
56,0,5487,35590,5489.0,35700.0,70,56,17,35600,35710.0
56,0,5489,35700,5490.0,35723.0,70,56,17,35710,35733.0
56,0,5490,35723,5491.0,35756.0,70,56,17,35733,35766.0
56,0,5491,35756,18114.0,35810.0,70,56,17,35766,35820.0
56,0,18114,35810,5494.0,35960.0,70,56,17,35820,35970.0
56,0,5494,35960,5496.0,36000.0,70,56,17,35970,36010.0
56,0,5496,36000,17834.0,36053.0,70,56,17,36010,36063.0
56,0,17834,36053,5500.0,36090.0,70,56,17,36063,36100.0
56,0,5500,36090,5502.0,36150.0,70,56,17,36100,36160.0
56,0,5502,36150,5503.0,36200.0,70,56,17,36160,36210.0
56,0,5503,36200,17771.0,36290.0,70,56,17,36210,36300.0
56,0,17771,36290,5505.0,36346.0,70,56,17,36300,36356.0
56,0,5505,36346,17772.0,36402.0,70,56,17,36356,36412.0
56,0,17772,36402,442.0,36502.0,70,56,17,36412,36512.0
56,0,442,36502,443.0,36570.0,70,56,17,36512,36580.0
56,0,443,36570,445.0,36711.0,70,56,17,36580,36721.0
56,0,445,36711,446.0,36806.0,70,56,17,36721,36816.0
56,0,446,36806,18122.0,36886.0,70,56,17,36816,36896.0
56,0,18122,36886,448.0,36999.0,70,56,17,36896,37009.0
56,0,448,36999,449.0,37042.0,70,56,17,37009,37052.0
56,0,14101,33360,3725.0,33418.0,70,56,18,33370,33428.0
56,0,3725,33418,17175.0,33466.0,70,56,18,33428,33476.0
56,0,17175,33466,5435.0,33500.0,70,56,18,33476,33510.0
56,0,5435,33500,5436.0,33563.0,70,56,18,33510,33573.0
56,0,5436,33563,5437.0,33597.0,70,56,18,33573,33607.0
56,0,5437,33597,5438.0,33645.0,70,56,18,33607,33655.0
56,0,5438,33645,14617.0,33718.0,70,56,18,33655,33728.0
56,0,14617,33718,5440.0,33771.0,70,56,18,33728,33781.0
56,0,5440,33771,15198.0,33839.0,70,56,18,33781,33849.0
56,0,15198,33839,5442.0,33892.0,70,56,18,33849,33902.0
56,0,5442,33892,5443.0,33960.0,70,56,18,33902,33970.0
56,0,5443,33960,5444.0,34003.0,70,56,18,33970,34013.0
56,0,5444,34003,5445.0,34039.0,70,56,18,34013,34049.0
56,0,5445,34039,5446.0,34066.0,70,56,18,34049,34076.0
56,0,5446,34066,5447.0,34082.0,70,56,18,34076,34092.0
56,0,5447,34082,5448.0,34107.0,70,56,18,34092,34117.0
56,0,5448,34107,5450.0,34170.0,70,56,18,34117,34180.0
56,0,5450,34170,5452.0,34271.0,70,56,18,34180,34281.0
56,0,5452,34271,5454.0,34355.0,70,56,18,34281,34365.0
56,0,5454,34355,15213.0,34444.0,70,56,18,34365,34454.0
56,0,15213,34444,18424.0,34532.0,70,56,18,34454,34542.0
56,0,18424,34532,5458.0,34577.0,70,56,18,34542,34587.0
56,0,5458,34577,5459.0,34643.0,70,56,18,34587,34653.0
56,0,5459,34643,5460.0,34701.0,70,56,18,34653,34711.0
56,0,5460,34701,15215.0,34736.0,70,56,18,34711,34746.0
56,0,15215,34736,5462.0,34758.0,70,56,18,34746,34768.0
56,0,5462,34758,5463.0,34802.0,70,56,18,34768,34812.0
56,0,5463,34802,17413.0,34869.0,70,56,18,34812,34879.0
56,0,17413,34869,5465.0,34900.0,70,56,18,34879,34910.0
56,0,5465,34900,5466.0,34931.0,70,56,18,34910,34941.0
56,0,5466,34931,5467.0,34980.0,70,56,18,34941,34990.0
56,0,5467,34980,5468.0,35037.0,70,56,18,34990,35047.0
56,0,5468,35037,15041.0,35169.0,70,56,18,35047,35179.0
56,0,15041,35169,17013.0,35248.0,70,56,18,35179,35258.0
56,0,17013,35248,17014.0,35289.0,70,56,18,35258,35299.0
56,0,17014,35289,5474.0,35334.0,70,56,18,35299,35344.0
56,0,5474,35334,5475.0,35384.0,70,56,18,35344,35394.0
56,0,5475,35384,5476.0,35433.0,70,56,18,35394,35443.0
56,0,5476,35433,17917.0,35520.0,70,56,18,35443,35530.0
56,0,17917,35520,5478.0,35598.0,70,56,18,35530,35608.0
56,0,5478,35598,15233.0,35672.0,70,56,18,35608,35682.0
56,0,15233,35672,18358.0,35767.0,70,56,18,35682,35777.0
56,0,18358,35767,5481.0,35850.0,70,56,18,35777,35860.0
56,0,5481,35850,17015.0,35952.0,70,56,18,35860,35962.0
56,0,17015,35952,15846.0,36011.0,70,56,18,35962,36021.0
56,0,15846,36011,5487.0,36070.0,70,56,18,36021,36080.0
56,0,5487,36070,5489.0,36180.0,70,56,18,36080,36190.0
56,0,5489,36180,5490.0,36203.0,70,56,18,36190,36213.0
56,0,5490,36203,5491.0,36236.0,70,56,18,36213,36246.0
56,0,5491,36236,18114.0,36290.0,70,56,18,36246,36300.0
56,0,18114,36290,5494.0,36440.0,70,56,18,36300,36450.0
56,0,5494,36440,5496.0,36480.0,70,56,18,36450,36490.0
56,0,5496,36480,17834.0,36533.0,70,56,18,36490,36543.0
56,0,17834,36533,5500.0,36570.0,70,56,18,36543,36580.0
56,0,5500,36570,5502.0,36630.0,70,56,18,36580,36640.0
56,0,5502,36630,5503.0,36680.0,70,56,18,36640,36690.0
56,0,5503,36680,17771.0,36770.0,70,56,18,36690,36780.0
56,0,17771,36770,5505.0,36826.0,70,56,18,36780,36836.0
56,0,5505,36826,17772.0,36882.0,70,56,18,36836,36892.0
56,0,17772,36882,442.0,36982.0,70,56,18,36892,36992.0
56,0,442,36982,443.0,37050.0,70,56,18,36992,37060.0
56,0,443,37050,445.0,37191.0,70,56,18,37060,37201.0
56,0,445,37191,446.0,37286.0,70,56,18,37201,37296.0
56,0,446,37286,18122.0,37366.0,70,56,18,37296,37376.0
56,0,18122,37366,448.0,37479.0,70,56,18,37376,37489.0
56,0,448,37479,449.0,37522.0,70,56,18,37489,37532.0
56,0,14101,33840,3725.0,33898.0,70,56,19,33850,33908.0
56,0,3725,33898,17175.0,33946.0,70,56,19,33908,33956.0
56,0,17175,33946,5435.0,33980.0,70,56,19,33956,33990.0
56,0,5435,33980,5436.0,34043.0,70,56,19,33990,34053.0
56,0,5436,34043,5437.0,34077.0,70,56,19,34053,34087.0
56,0,5437,34077,5438.0,34125.0,70,56,19,34087,34135.0
56,0,5438,34125,14617.0,34198.0,70,56,19,34135,34208.0
56,0,14617,34198,5440.0,34251.0,70,56,19,34208,34261.0
56,0,5440,34251,15198.0,34319.0,70,56,19,34261,34329.0
56,0,15198,34319,5442.0,34372.0,70,56,19,34329,34382.0
56,0,5442,34372,5443.0,34440.0,70,56,19,34382,34450.0
56,0,5443,34440,5444.0,34483.0,70,56,19,34450,34493.0
56,0,5444,34483,5445.0,34519.0,70,56,19,34493,34529.0
56,0,5445,34519,5446.0,34546.0,70,56,19,34529,34556.0
56,0,5446,34546,5447.0,34562.0,70,56,19,34556,34572.0
56,0,5447,34562,5448.0,34587.0,70,56,19,34572,34597.0
56,0,5448,34587,5450.0,34650.0,70,56,19,34597,34660.0
56,0,5450,34650,5452.0,34751.0,70,56,19,34660,34761.0
56,0,5452,34751,5454.0,34835.0,70,56,19,34761,34845.0
56,0,5454,34835,15213.0,34924.0,70,56,19,34845,34934.0
56,0,15213,34924,18424.0,35012.0,70,56,19,34934,35022.0
56,0,18424,35012,5458.0,35057.0,70,56,19,35022,35067.0
56,0,5458,35057,5459.0,35123.0,70,56,19,35067,35133.0
56,0,5459,35123,5460.0,35181.0,70,56,19,35133,35191.0
56,0,5460,35181,15215.0,35216.0,70,56,19,35191,35226.0
56,0,15215,35216,5462.0,35238.0,70,56,19,35226,35248.0
56,0,5462,35238,5463.0,35282.0,70,56,19,35248,35292.0
56,0,5463,35282,17413.0,35349.0,70,56,19,35292,35359.0
56,0,17413,35349,5465.0,35380.0,70,56,19,35359,35390.0
56,0,5465,35380,5466.0,35411.0,70,56,19,35390,35421.0
56,0,5466,35411,5467.0,35460.0,70,56,19,35421,35470.0
56,0,5467,35460,5468.0,35517.0,70,56,19,35470,35527.0
56,0,5468,35517,15041.0,35649.0,70,56,19,35527,35659.0
56,0,15041,35649,17013.0,35728.0,70,56,19,35659,35738.0
56,0,17013,35728,17014.0,35769.0,70,56,19,35738,35779.0
56,0,17014,35769,5474.0,35814.0,70,56,19,35779,35824.0
56,0,5474,35814,5475.0,35864.0,70,56,19,35824,35874.0
56,0,5475,35864,5476.0,35913.0,70,56,19,35874,35923.0
56,0,5476,35913,17917.0,36000.0,70,56,19,35923,36010.0
56,0,17917,36000,5478.0,36078.0,70,56,19,36010,36088.0
56,0,5478,36078,15233.0,36152.0,70,56,19,36088,36162.0
56,0,15233,36152,18358.0,36247.0,70,56,19,36162,36257.0
56,0,18358,36247,5481.0,36330.0,70,56,19,36257,36340.0
56,0,5481,36330,17015.0,36432.0,70,56,19,36340,36442.0
56,0,17015,36432,15846.0,36491.0,70,56,19,36442,36501.0
56,0,15846,36491,5487.0,36550.0,70,56,19,36501,36560.0
56,0,5487,36550,5489.0,36660.0,70,56,19,36560,36670.0
56,0,5489,36660,5490.0,36683.0,70,56,19,36670,36693.0
56,0,5490,36683,5491.0,36716.0,70,56,19,36693,36726.0
56,0,5491,36716,18114.0,36770.0,70,56,19,36726,36780.0
56,0,18114,36770,5494.0,36920.0,70,56,19,36780,36930.0
56,0,5494,36920,5496.0,36960.0,70,56,19,36930,36970.0
56,0,5496,36960,17834.0,37013.0,70,56,19,36970,37023.0
56,0,17834,37013,5500.0,37050.0,70,56,19,37023,37060.0
56,0,5500,37050,5502.0,37110.0,70,56,19,37060,37120.0
56,0,5502,37110,5503.0,37160.0,70,56,19,37120,37170.0
56,0,5503,37160,17771.0,37250.0,70,56,19,37170,37260.0
56,0,17771,37250,5505.0,37306.0,70,56,19,37260,37316.0
56,0,5505,37306,17772.0,37362.0,70,56,19,37316,37372.0
56,0,17772,37362,442.0,37462.0,70,56,19,37372,37472.0
56,0,442,37462,443.0,37530.0,70,56,19,37472,37540.0
56,0,443,37530,445.0,37671.0,70,56,19,37540,37681.0
56,0,445,37671,446.0,37766.0,70,56,19,37681,37776.0
56,0,446,37766,18122.0,37846.0,70,56,19,37776,37856.0
56,0,18122,37846,448.0,37959.0,70,56,19,37856,37969.0
56,0,448,37959,449.0,38002.0,70,56,19,37969,38012.0
56,0,14101,34320,3725.0,34378.0,70,56,20,34330,34388.0
56,0,3725,34378,17175.0,34426.0,70,56,20,34388,34436.0
56,0,17175,34426,5435.0,34460.0,70,56,20,34436,34470.0
56,0,5435,34460,5436.0,34523.0,70,56,20,34470,34533.0
56,0,5436,34523,5437.0,34557.0,70,56,20,34533,34567.0
56,0,5437,34557,5438.0,34605.0,70,56,20,34567,34615.0
56,0,5438,34605,14617.0,34678.0,70,56,20,34615,34688.0
56,0,14617,34678,5440.0,34731.0,70,56,20,34688,34741.0
56,0,5440,34731,15198.0,34799.0,70,56,20,34741,34809.0
56,0,15198,34799,5442.0,34852.0,70,56,20,34809,34862.0
56,0,5442,34852,5443.0,34920.0,70,56,20,34862,34930.0
56,0,5443,34920,5444.0,34963.0,70,56,20,34930,34973.0
56,0,5444,34963,5445.0,34999.0,70,56,20,34973,35009.0
56,0,5445,34999,5446.0,35026.0,70,56,20,35009,35036.0
56,0,5446,35026,5447.0,35042.0,70,56,20,35036,35052.0
56,0,5447,35042,5448.0,35067.0,70,56,20,35052,35077.0
56,0,5448,35067,5450.0,35130.0,70,56,20,35077,35140.0
56,0,5450,35130,5452.0,35231.0,70,56,20,35140,35241.0
56,0,5452,35231,5454.0,35315.0,70,56,20,35241,35325.0
56,0,5454,35315,15213.0,35404.0,70,56,20,35325,35414.0
56,0,15213,35404,18424.0,35492.0,70,56,20,35414,35502.0
56,0,18424,35492,5458.0,35537.0,70,56,20,35502,35547.0
56,0,5458,35537,5459.0,35603.0,70,56,20,35547,35613.0
56,0,5459,35603,5460.0,35661.0,70,56,20,35613,35671.0
56,0,5460,35661,15215.0,35696.0,70,56,20,35671,35706.0
56,0,15215,35696,5462.0,35718.0,70,56,20,35706,35728.0
56,0,5462,35718,5463.0,35762.0,70,56,20,35728,35772.0
56,0,5463,35762,17413.0,35829.0,70,56,20,35772,35839.0
56,0,17413,35829,5465.0,35860.0,70,56,20,35839,35870.0
56,0,5465,35860,5466.0,35891.0,70,56,20,35870,35901.0
56,0,5466,35891,5467.0,35940.0,70,56,20,35901,35950.0
56,0,5467,35940,5468.0,35997.0,70,56,20,35950,36007.0
56,0,5468,35997,15041.0,36129.0,70,56,20,36007,36139.0
56,0,15041,36129,17013.0,36208.0,70,56,20,36139,36218.0
56,0,17013,36208,17014.0,36249.0,70,56,20,36218,36259.0
56,0,17014,36249,5474.0,36294.0,70,56,20,36259,36304.0
56,0,5474,36294,5475.0,36344.0,70,56,20,36304,36354.0
56,0,5475,36344,5476.0,36393.0,70,56,20,36354,36403.0
56,0,5476,36393,17917.0,36480.0,70,56,20,36403,36490.0
56,0,17917,36480,5478.0,36558.0,70,56,20,36490,36568.0
56,0,5478,36558,15233.0,36632.0,70,56,20,36568,36642.0
56,0,15233,36632,18358.0,36727.0,70,56,20,36642,36737.0
56,0,18358,36727,5481.0,36810.0,70,56,20,36737,36820.0
56,0,5481,36810,17015.0,36912.0,70,56,20,36820,36922.0
56,0,17015,36912,15846.0,36971.0,70,56,20,36922,36981.0
56,0,15846,36971,5487.0,37030.0,70,56,20,36981,37040.0
56,0,5487,37030,5489.0,37140.0,70,56,20,37040,37150.0
56,0,5489,37140,5490.0,37163.0,70,56,20,37150,37173.0
56,0,5490,37163,5491.0,37196.0,70,56,20,37173,37206.0
56,0,5491,37196,18114.0,37250.0,70,56,20,37206,37260.0
56,0,18114,37250,5494.0,37400.0,70,56,20,37260,37410.0
56,0,5494,37400,5496.0,37440.0,70,56,20,37410,37450.0
56,0,5496,37440,17834.0,37493.0,70,56,20,37450,37503.0
56,0,17834,37493,5500.0,37530.0,70,56,20,37503,37540.0
56,0,5500,37530,5502.0,37590.0,70,56,20,37540,37600.0
56,0,5502,37590,5503.0,37640.0,70,56,20,37600,37650.0
56,0,5503,37640,17771.0,37730.0,70,56,20,37650,37740.0
56,0,17771,37730,5505.0,37786.0,70,56,20,37740,37796.0
56,0,5505,37786,17772.0,37842.0,70,56,20,37796,37852.0
56,0,17772,37842,442.0,37942.0,70,56,20,37852,37952.0
56,0,442,37942,443.0,38010.0,70,56,20,37952,38020.0
56,0,443,38010,445.0,38151.0,70,56,20,38020,38161.0
56,0,445,38151,446.0,38246.0,70,56,20,38161,38256.0
56,0,446,38246,18122.0,38326.0,70,56,20,38256,38336.0
56,0,18122,38326,448.0,38439.0,70,56,20,38336,38449.0
56,0,448,38439,449.0,38482.0,70,56,20,38449,38492.0
56,0,14101,34800,3725.0,34858.0,70,56,21,34810,34868.0
56,0,3725,34858,17175.0,34906.0,70,56,21,34868,34916.0
56,0,17175,34906,5435.0,34940.0,70,56,21,34916,34950.0
56,0,5435,34940,5436.0,35003.0,70,56,21,34950,35013.0
56,0,5436,35003,5437.0,35037.0,70,56,21,35013,35047.0
56,0,5437,35037,5438.0,35085.0,70,56,21,35047,35095.0
56,0,5438,35085,14617.0,35158.0,70,56,21,35095,35168.0
56,0,14617,35158,5440.0,35211.0,70,56,21,35168,35221.0
56,0,5440,35211,15198.0,35279.0,70,56,21,35221,35289.0
56,0,15198,35279,5442.0,35332.0,70,56,21,35289,35342.0
56,0,5442,35332,5443.0,35400.0,70,56,21,35342,35410.0
56,0,5443,35400,5444.0,35443.0,70,56,21,35410,35453.0
56,0,5444,35443,5445.0,35479.0,70,56,21,35453,35489.0
56,0,5445,35479,5446.0,35506.0,70,56,21,35489,35516.0
56,0,5446,35506,5447.0,35522.0,70,56,21,35516,35532.0
56,0,5447,35522,5448.0,35547.0,70,56,21,35532,35557.0
56,0,5448,35547,5450.0,35610.0,70,56,21,35557,35620.0
56,0,5450,35610,5452.0,35711.0,70,56,21,35620,35721.0
56,0,5452,35711,5454.0,35795.0,70,56,21,35721,35805.0
56,0,5454,35795,15213.0,35884.0,70,56,21,35805,35894.0
56,0,15213,35884,18424.0,35972.0,70,56,21,35894,35982.0
56,0,18424,35972,5458.0,36017.0,70,56,21,35982,36027.0
56,0,5458,36017,5459.0,36083.0,70,56,21,36027,36093.0
56,0,5459,36083,5460.0,36141.0,70,56,21,36093,36151.0
56,0,5460,36141,15215.0,36176.0,70,56,21,36151,36186.0
56,0,15215,36176,5462.0,36198.0,70,56,21,36186,36208.0
56,0,5462,36198,5463.0,36242.0,70,56,21,36208,36252.0
56,0,5463,36242,17413.0,36309.0,70,56,21,36252,36319.0
56,0,17413,36309,5465.0,36340.0,70,56,21,36319,36350.0
56,0,5465,36340,5466.0,36371.0,70,56,21,36350,36381.0
56,0,5466,36371,5467.0,36420.0,70,56,21,36381,36430.0
56,0,5467,36420,5468.0,36477.0,70,56,21,36430,36487.0
56,0,5468,36477,15041.0,36609.0,70,56,21,36487,36619.0
56,0,15041,36609,17013.0,36688.0,70,56,21,36619,36698.0
56,0,17013,36688,17014.0,36729.0,70,56,21,36698,36739.0
56,0,17014,36729,5474.0,36774.0,70,56,21,36739,36784.0
56,0,5474,36774,5475.0,36824.0,70,56,21,36784,36834.0
56,0,5475,36824,5476.0,36873.0,70,56,21,36834,36883.0
56,0,5476,36873,17917.0,36960.0,70,56,21,36883,36970.0
56,0,17917,36960,5478.0,37038.0,70,56,21,36970,37048.0
56,0,5478,37038,15233.0,37112.0,70,56,21,37048,37122.0
56,0,15233,37112,18358.0,37207.0,70,56,21,37122,37217.0
56,0,18358,37207,5481.0,37290.0,70,56,21,37217,37300.0
56,0,5481,37290,17015.0,37392.0,70,56,21,37300,37402.0
56,0,17015,37392,15846.0,37451.0,70,56,21,37402,37461.0
56,0,15846,37451,5487.0,37510.0,70,56,21,37461,37520.0
56,0,5487,37510,5489.0,37620.0,70,56,21,37520,37630.0
56,0,5489,37620,5490.0,37643.0,70,56,21,37630,37653.0
56,0,5490,37643,5491.0,37676.0,70,56,21,37653,37686.0
56,0,5491,37676,18114.0,37730.0,70,56,21,37686,37740.0
56,0,18114,37730,5494.0,37880.0,70,56,21,37740,37890.0
56,0,5494,37880,5496.0,37920.0,70,56,21,37890,37930.0
56,0,5496,37920,17834.0,37973.0,70,56,21,37930,37983.0
56,0,17834,37973,5500.0,38010.0,70,56,21,37983,38020.0
